order_id,customer_id,customer_name,age,gender,city,state,region,loyalty_tier,product_category,product_name,quantity,unit_price,discount,total_sales,order_date,payment_method,customer_rating,return_flag,shipping_days,year,month,month_name,quarter
ORD-10467,CUST-5089,Vikram Pillai,40,Male,Jaipur,Rajasthan,North,Silver,Books,Python Crash Course,2,207.61,0.25,311.42,2023-07-12,Cash,3.9,False,2,2023,7,Jul,3
ORD-10005,CUST-5135,Pooja Das,50,Male,Indore,Madhya Pradesh,Central,Gold,Electronics,LED Monitor,2,71220.29,0.25,106830.44,2023-02-26,Credit Card,2.8,False,7,2023,2,Feb,1
ORD-11246,CUST-5074,Kiran Reddy,18,Male,Kochi,Kerala,South,Bronze,Clothing,Dress,1,4862.48,0.15,4133.11,2024-12-30,Net Banking,3.1,False,3,2024,12,Dec,4
ORD-10919,CUST-5661,Suresh Reddy,29,Female,Bengaluru,Karnataka,South,Bronze,Sports,Running Shoes,1,3276.645,0.0,3276.64,2023-04-22,Credit Card,3.3,False,4,2023,4,Apr,2
ORD-10228,CUST-5202,Lakshmi Malhotra,45,Female,Indore,Madhya Pradesh,Central,Bronze,Books,Python Crash Course,2,991.34,0.0,1982.68,2023-09-14,Cash,3.8,False,4,2023,9,Sep,3
ORD-11063,CUST-5502,Harish Rao,21,Female,Kochi,Kerala,South,Gold,Books,Clean Code,3,894.35,0.25,2012.29,2024-09-14,Net Banking,3.0,False,3,2024,9,Sep,3
ORD-10242,CUST-5235,Pooja Tiwari,41,Female,Amritsar,Punjab,North,Bronze,Sports,Yoga Mat,3,4722.02,0.0,14166.06,2024-03-26,Debit Card,4.2,False,4,2024,3,Mar,1
ORD-12351,CUST-5534,Suresh Mehta,28,Male,Jaipur,Rajasthan,North,Bronze,Books,Self Help,1,541.92,0.2,433.54,2023-03-11,Debit Card,2.6,False,4,2023,3,Mar,1
ORD-11160,CUST-5524,Meera Singh,27,Female,Kolkata,West Bengal,East,Gold,Furniture,Dining Set,4,14230.66,0.0,56922.64,2023-02-19,Credit Card,4.0,False,8,2023,2,Feb,1
ORD-12591,CUST-5270,Raj Bose,49,Female,Nagpur,Maharashtra,Central,Gold,Groceries,Ghee 500ml,5,656.15,0.15,2788.64,2024-07-05,UPI,5.0,False,4,2024,7,Jul,3
ORD-11526,CUST-5569,Kunal Tiwari,31,Female,Bhopal,Madhya Pradesh,Central,Gold,Furniture,Wardrobe,2,43938.74,0.0,87877.48,2024-06-25,Cash,3.2,False,6,2024,6,Jun,2
ORD-11605,CUST-5361,Geeta Nair,50,Male,Raipur,Chhattisgarh,South,Gold,Sports,Running Shoes,1,7854.16,0.0,7854.16,2023-07-20,Debit Card,4.7,False,5,2023,7,Jul,3
ORD-12869,CUST-5105,Deepa Kumar,39,Male,Indore,Madhya Pradesh,Central,Gold,Sports,Cricket Bat,2,4872.16,0.1,8769.89,2024-11-03,Debit Card,4.6,False,4,2024,11,Nov,4
ORD-12399,CUST-5365,Raj Shah,30,Female,Nashik,Maharashtra,West,Bronze,Books,Self Help,3,126.66,0.1,341.98,2024-10-04,UPI,3.6,False,5,2024,10,Oct,4
ORD-12623,CUST-5213,Kiran Kapoor,41,Female,Patna,Bihar,East,Gold,Groceries,Rice (5kg),1,77.36,0.25,58.02,2024-01-25,UPI,3.7,False,5,2024,1,Jan,1
ORD-11989,CUST-5277,Rohan Shah,28,Male,Patna,Bihar,East,Bronze,Groceries,Cooking Oil,3,491.44,0.05,1400.6,2023-02-18,Cash,3.7,False,5,2023,2,Feb,1
ORD-12424,CUST-5307,Vikram Sharma,29,Male,Pune,Maharashtra,West,Silver,Sports,Dumbbells,2,1386.38,0.0,2772.76,2024-08-09,Credit Card,3.0,False,5,2024,8,Aug,3
ORD-11975,CUST-5587,Kavya Singh,26,Female,Indore,Madhya Pradesh,Central,Silver,Sports,Cycling Gloves,1,4525.78,0.25,3394.34,2023-03-06,Net Banking,3.1,False,4,2023,3,Mar,1
ORD-11761,CUST-5163,Vikram Joshi,26,Female,Nashik,Maharashtra,West,Gold,Groceries,Sugar (1kg),4,116.89,0.2,374.05,2024-01-22,Credit Card,4.3,False,3,2024,1,Jan,1
ORD-11305,CUST-5221,Deepa Das,35,Male,Surat,Gujarat,West,Silver,Clothing,Dress,1,1124.85,0.25,843.64,2024-06-15,Cash,4.4,True,3,2024,6,Jun,2
ORD-11541,CUST-5030,Geeta Pillai,28,Female,Bhopal,Madhya Pradesh,Central,Gold,Electronics,Tablet,1,44248.05,0.05,42035.65,2023-08-02,UPI,3.8,False,4,2023,8,Aug,3
ORD-10622,CUST-5123,Geeta Patel,20,Female,Nagpur,Maharashtra,Central,Gold,Sports,Dumbbells,1,5240.76,0.0,5240.76,2024-05-02,Cash,3.8,False,5,2024,5,May,2
ORD-12836,CUST-5246,Rahul Kumar,30,Female,Lucknow,Uttar Pradesh,North,Silver,Clothing,Sneakers,1,3555.33,0.1,3199.8,2024-09-21,UPI,3.7,False,3,2024,9,Sep,3
ORD-11493,CUST-5198,Pooja Mehta,35,Male,Bengaluru,Karnataka,South,Bronze,Sports,Badminton Racket,1,4015.08,0.25,3011.31,2023-01-02,UPI,4.9,False,6,2023,1,Jan,1
ORD-10110,CUST-5092,Harish Sharma,35,Female,Hyderabad,Telangana,South,Bronze,Groceries,Atta (10kg),2,776.76,0.0,1553.52,2023-09-29,Net Banking,3.9,False,3,2023,9,Sep,3
ORD-12977,CUST-5110,Swati Joshi,18,Male,Nagpur,Maharashtra,Central,Gold,Electronics,Power Bank,4,72446.01750000002,0.25,217338.05,2024-05-22,Credit Card,3.0,False,6,2024,5,May,2
ORD-11169,CUST-5140,Manish Shah,37,Female,Bengaluru,Maharashtra,West,Gold,Clothing,Dress,1,488.87,0.0,488.87,2023-12-30,UPI,2.5,False,2,2023,12,Dec,4
ORD-12535,CUST-5265,Ananya Chatterjee,22,Male,Ahmedabad,Gujarat,West,Gold,Clothing,Jeans,1,3663.26,0.0,3663.26,2023-08-01,Net Banking,3.7,False,5,2023,8,Aug,3
ORD-10232,CUST-5793,Lakshmi Bose,22,Female,Guwahati,Assam,East,Gold,Furniture,Dining Set,3,47933.82,0.15,122231.24,2024-04-01,Debit Card,2.9,False,6,2024,4,Apr,2
ORD-10066,CUST-5634,Vinod Shah,24,Female,Lucknow,Uttar Pradesh,North,Silver,Clothing,Jacket,2,5008.79,0.25,7513.18,2023-11-19,UPI,3.9,False,3,2023,11,Nov,4
ORD-12942,CUST-5441,Geeta Chatterjee,35,Male,Hyderabad,Telangana,South,Gold,Clothing,T-Shirt,1,872.31,0.0,872.31,2023-06-22,Debit Card,4.0,False,6,2023,6,Jun,2
ORD-12072,CUST-5265,Ananya Chatterjee,22,Male,Amritsar,Punjab,North,Gold,Sports,Cycling Gloves,4,2206.97,0.25,6620.91,2023-11-16,UPI,3.7,False,3,2023,11,Nov,4
ORD-12192,CUST-5790,Amit Chatterjee,35,Female,Indore,Madhya Pradesh,Central,Gold,Sports,Yoga Mat,3,4343.63,0.1,11727.8,2023-01-08,UPI,3.4,False,7,2023,1,Jan,1
ORD-10536,CUST-5508,Swati Joshi,35,Male,Chandigarh,Punjab,North,Silver,Electronics,Smartphone,1,37306.71,0.1,33576.04,2024-06-18,Cash,3.5,False,5,2024,6,Jun,2
ORD-10125,CUST-5734,Kunal Tiwari,45,Male,Hyderabad,Telangana,South,Bronze,Sports,Dumbbells,1,6964.92,0.15,5920.18,2023-05-14,Debit Card,5.0,False,5,2023,5,May,2
ORD-12133,CUST-5634,Vinod Shah,24,Female,Nagpur,Maharashtra,Central,Gold,Clothing,Sneakers,2,819.1,0.0,1638.2,2023-08-05,Cash,4.3,False,5,2023,8,Aug,3
ORD-11254,CUST-5234,Kunal Singh,56,Male,Jaipur,Rajasthan,North,Gold,Furniture,Dining Set,4,48578.54,0.0,194314.16,2023-04-22,Credit Card,4.9,False,5,2023,4,Apr,2
ORD-12560,CUST-5488,Rahul Kapoor,51,Male,Guwahati,Assam,East,Bronze,Clothing,Jeans,1,2654.88,0.05,2522.14,2023-10-09,Net Banking,3.8,False,4,2023,10,Oct,4
ORD-11976,CUST-5261,Amit Sharma,34,Female,Raipur,Chhattisgarh,Central,Silver,Sports,Jump Rope,1,5259.0,0.25,3944.25,2023-11-11,Net Banking,2.1,False,6,2023,11,Nov,4
ORD-12536,CUST-5773,Vikram Das,44,Male,Raipur,Chhattisgarh,Central,Gold,Furniture,Sofa,3,42700.11,0.25,96075.25,2023-05-10,Net Banking,4.6,False,6,2023,5,May,2
ORD-12398,CUST-5461,Riya Rao,35,Female,Indore,Madhya Pradesh,Central,Gold,Books,Data Science 101,4,902.9,0.25,2708.7,2024-08-19,Debit Card,4.1,False,4,2024,8,Aug,3
ORD-12075,CUST-5235,Pooja Tiwari,41,Female,Ranchi,Jharkhand,East,Silver,Sports,Yoga Mat,1,2367.95,0.15,2012.76,2023-07-22,UPI,4.8,False,7,2023,7,Jul,3
ORD-10484,CUST-5537,Deepa Kapoor,31,Male,Kolkata,West Bengal,East,Gold,Clothing,Dress,3,1800.18,0.25,4050.4,2023-11-07,Net Banking,3.3,False,7,2023,11,Nov,4
ORD-11654,CUST-5254,Kavya Sharma,19,Male,Coimbatore,Tamil Nadu,South,Gold,Furniture,Bookshelf,2,38691.88,0.25,58037.82,2023-12-18,Debit Card,3.8,False,5,2023,12,Dec,4
ORD-12758,CUST-5080,Ananya Mehta,32,Female,Jabalpur,Madhya Pradesh,Central,Gold,Sports,Badminton Racket,4,7195.44,0.0,28781.76,2024-03-07,UPI,2.9,False,7,2024,3,Mar,1
ORD-12337,CUST-5305,Kunal Mehta,36,Male,Mumbai,Maharashtra,West,Gold,Books,Data Science 101,1,485.63,0.2,388.5,2024-02-12,UPI,3.8,False,2,2024,2,Feb,1
ORD-11774,CUST-5573,Lakshmi Kapoor,32,Male,Raipur,Chhattisgarh,Central,Bronze,Groceries,Atta (10kg),3,39.87,0.0,119.61,2023-07-01,Cash,3.0,False,3,2023,7,Jul,3
ORD-10918,CUST-5193,Deepa Joshi,22,Male,Pune,Maharashtra,West,Bronze,Books,History of India,1,1340.52,0.1,1206.47,2023-07-18,Net Banking,3.1,False,5,2023,7,Jul,3
ORD-11646,CUST-5683,Manish Kapoor,35,Male,Raipur,Chhattisgarh,Central,Gold,Groceries,Tea Powder,1,792.79,0.15,673.87,2024-12-10,Net Banking,2.3,False,6,2024,12,Dec,4
ORD-11026,CUST-5421,Meera Kumar,52,Female,Surat,Gujarat,West,Bronze,Sports,Badminton Racket,3,3154.86,0.15,8044.89,2023-09-25,UPI,3.8,False,3,2023,9,Sep,3
ORD-11030,CUST-5370,Lakshmi Tiwari,35,Male,Nagpur,Maharashtra,Central,Bronze,Books,Data Science 101,1,237.21,0.05,225.35,2024-06-15,Net Banking,3.9,False,6,2024,6,Jun,2
ORD-10882,CUST-5025,Manish Rao,36,Male,Kochi,Kerala,South,Silver,Electronics,Smartphone,3,14275.59,0.2,34261.42,2024-08-08,Cash,4.6,False,5,2024,8,Aug,3
ORD-11335,CUST-5634,Vinod Shah,24,Female,Delhi,Delhi,North,Gold,Sports,Football,3,3539.69,0.0,10619.07,2023-01-01,Credit Card,3.0,False,5,2023,1,Jan,1
ORD-12290,CUST-5552,Sneha Bose,46,Female,Chandigarh,Punjab,North,Bronze,Sports,Yoga Mat,1,173.71,0.0,173.71,2023-07-02,UPI,4.5,False,4,2023,7,Jul,3
ORD-10364,CUST-5602,Divya Mehta,43,Female,Surat,Gujarat,West,Bronze,Sports,Jump Rope,1,5984.07,0.05,5684.87,2023-09-01,Credit Card,4.5,False,3,2023,9,Sep,3
ORD-12125,CUST-5257,Rahul Verma,27,Male,Surat,Gujarat,West,Bronze,Clothing,Jacket,2,2646.83,0.2,4234.93,2023-07-27,Net Banking,3.5,False,3,2023,7,Jul,3
ORD-10027,CUST-5069,Vikram Kumar,28,Female,Bengaluru,Karnataka,South,Gold,Furniture,Bookshelf,5,44715.53,0.05,212398.77,2024-10-07,UPI,3.5,False,7,2024,10,Oct,4
ORD-10473,CUST-5725,Harish Mehta,33,Male,Bengaluru,Tamil Nadu,South,Bronze,Books,Self Help,2,600.94,0.0,1201.88,2023-07-06,Credit Card,4.0,False,5,2023,7,Jul,3
ORD-10525,CUST-5206,Rahul Singh,40,Female,Mumbai,Maharashtra,West,Gold,Sports,Cycling Gloves,3,5035.95,0.2,12086.28,2024-01-08,Net Banking,3.8,False,4,2024,1,Jan,1
ORD-10725,CUST-5714,Deepa Singh,34,Female,Bengaluru,Telangana,South,Gold,Furniture,Office Chair,5,45295.64,0.0,226478.2,2024-01-06,Debit Card,4.3,False,7,2024,1,Jan,1
ORD-10055,CUST-5790,Amit Chatterjee,39,Female,Jabalpur,Madhya Pradesh,Central,Silver,Furniture,Bed Frame,3,10272.13,0.25,23112.29,2024-02-05,Credit Card,2.3,False,8,2024,2,Feb,1
ORD-10638,CUST-5396,Swati Pillai,18,Female,Bengaluru,Karnataka,South,Bronze,Groceries,Ghee 500ml,4,183.44,0.15,623.7,2024-09-07,Cash,3.3,False,4,2024,9,Sep,3
ORD-10302,CUST-5786,Vinod Iyer,43,Female,Kochi,Kerala,South,Bronze,Groceries,Ghee 500ml,5,387.23,0.0,1936.15,2023-01-13,UPI,3.8,False,4,2023,1,Jan,1
ORD-12688,CUST-5457,Deepa Malhotra,24,Female,Indore,Madhya Pradesh,Central,Gold,Electronics,Smartphone,2,64125.37,0.0,128250.74,2024-07-03,UPI,3.9,False,6,2024,7,Jul,3
ORD-11276,CUST-5116,Rohan Shah,34,Male,Kochi,Kerala,South,Silver,Books,Self Help,4,853.71,0.05,3244.1,2024-12-07,Credit Card,4.6,False,4,2024,12,Dec,4
ORD-12717,CUST-5683,Manish Kapoor,39,Male,Delhi,Delhi,North,Gold,Sports,Yoga Mat,3,7476.22,0.0,22428.66,2024-01-30,Cash,4.6,False,6,2024,1,Jan,1
ORD-10624,CUST-5540,Geeta Das,43,Female,Guwahati,Assam,East,Silver,Furniture,Bookshelf,1,17363.1,0.0,17363.1,2024-02-29,Credit Card,4.5,False,6,2024,2,Feb,1
ORD-12055,CUST-5538,Suresh Verma,35,Female,Mumbai,Maharashtra,West,Gold,Electronics,Headphones,3,72446.01750000002,0.2,173870.44,2023-11-09,Debit Card,3.2,False,3,2023,11,Nov,4
ORD-11280,CUST-5016,Riya Das,24,Female,Jabalpur,Madhya Pradesh,Central,Gold,Groceries,Cooking Oil,3,285.77,0.25,642.98,2023-12-30,Debit Card,4.2,False,5,2023,12,Dec,4
ORD-11049,CUST-5481,Riya Gupta,25,Female,Delhi,Delhi,North,Gold,Groceries,Ghee 500ml,3,287.33,0.0,861.99,2023-07-03,Debit Card,3.4,False,3,2023,7,Jul,3
ORD-10336,CUST-5451,Suresh Sharma,44,Female,Chandigarh,Punjab,North,Bronze,Sports,Jump Rope,3,3848.67,0.0,11546.01,2024-09-30,Cash,2.3,False,4,2024,9,Sep,3
ORD-10047,CUST-5666,Kunal Tiwari,32,Male,Nagpur,Maharashtra,Central,Bronze,Groceries,Atta (10kg),3,261.74,0.2,628.18,2023-12-09,Net Banking,3.9,False,4,2023,12,Dec,4
ORD-10106,CUST-5517,Priya Nair,25,Female,Kochi,Kerala,South,Bronze,Books,Python Crash Course,2,723.43,0.0,1446.86,2024-08-17,UPI,4.6,False,3,2024,8,Aug,3
ORD-11079,CUST-5478,Vikram Reddy,65,Female,Nagpur,Maharashtra,Central,Silver,Clothing,Formal Shirt,1,1595.33,0.0,1595.33,2023-11-10,UPI,2.9,False,6,2023,11,Nov,4
ORD-12286,CUST-5571,Priya Joshi,51,Male,Ranchi,Jharkhand,East,Gold,Clothing,Sneakers,2,2296.53,0.0,4593.06,2023-02-07,Cash,3.3,True,4,2023,2,Feb,1
ORD-12261,CUST-5412,Pooja Tiwari,19,Male,Nashik,Maharashtra,West,Bronze,Clothing,Kurti,1,4882.53,0.2,3906.02,2023-02-09,Net Banking,2.6,False,5,2023,2,Feb,1
ORD-11144,CUST-5114,Suresh Singh,33,Male,Kochi,Kerala,South,Bronze,Groceries,Biscuits,2,550.2,0.25,825.3,2024-10-02,UPI,4.0,True,6,2024,10,Oct,4
ORD-12458,CUST-5395,Suresh Reddy,30,Female,Ranchi,Jharkhand,East,Gold,Furniture,Office Chair,3,19040.96,0.0,57122.88,2024-07-23,Debit Card,3.8,False,6,2024,7,Jul,3
ORD-12296,CUST-5553,Meera Kapoor,37,Female,Bhubaneswar,Odisha,East,Gold,Electronics,Smartphone,1,35685.95,0.0,35685.95,2024-09-05,Debit Card,4.1,True,6,2024,9,Sep,3
ORD-11836,CUST-5595,Vikram Iyer,29,Female,Patna,Bihar,East,Bronze,Groceries,Pulses (1kg),1,215.76,0.1,194.18,2023-03-03,Credit Card,4.3,False,7,2023,3,Mar,1
ORD-11753,CUST-5295,Lakshmi Shah,28,Male,Chandigarh,Punjab,North,Silver,Clothing,Formal Shirt,5,2490.13,0.0,12450.65,2024-01-28,Cash,3.9,False,4,2024,1,Jan,1
ORD-11101,CUST-5039,Sneha Pillai,36,Male,Coimbatore,Tamil Nadu,South,Gold,Electronics,Smartphone,1,64696.59,0.15,54992.1,2023-12-01,Credit Card,3.7,False,7,2023,12,Dec,4
ORD-11968,CUST-5253,Neha Nair,45,Male,Amritsar,Punjab,North,Gold,Electronics,Smartphone,1,54777.33,0.1,49299.6,2024-10-31,UPI,3.6,True,6,2024,10,Oct,4
ORD-10523,CUST-5602,Divya Mehta,43,Male,Lucknow,Uttar Pradesh,North,Bronze,Groceries,Rice (5kg),1,771.33,0.25,578.5,2024-12-13,UPI,4.0,False,4,2024,12,Dec,4
ORD-12280,CUST-5046,Raj Reddy,30,Female,Hyderabad,Telangana,South,Gold,Clothing,Kurti,4,2912.35,0.0,11649.4,2023-03-30,Net Banking,4.0,False,3,2023,3,Mar,1
ORD-11428,CUST-5151,Neha Sharma,38,Male,Nagpur,Maharashtra,Central,Gold,Sports,Cycling Gloves,1,7670.07,0.0,7670.07,2023-09-21,Debit Card,3.0,False,5,2023,9,Sep,3
ORD-12687,CUST-5525,Deepa Nair,18,Male,Hyderabad,Telangana,South,Gold,Electronics,LED Monitor,2,16523.24,0.0,33046.48,2023-06-24,Net Banking,3.8,False,5,2023,6,Jun,2
ORD-10603,CUST-5738,Aditi Singh,51,Female,Patna,Bihar,East,Gold,Furniture,Coffee Table,1,45539.14,0.1,40985.23,2024-11-28,UPI,4.0,True,7,2024,11,Nov,4
ORD-11489,CUST-5225,Deepa Patel,45,Male,Pune,Maharashtra,West,Silver,Furniture,Wardrobe,2,12202.18,0.25,18303.27,2023-06-14,Debit Card,1.8,True,7,2023,6,Jun,2
ORD-12423,CUST-5699,Geeta Pillai,33,Female,Ranchi,Jharkhand,East,Gold,Electronics,Headphones,3,70520.17,0.1,190404.46,2023-10-05,Debit Card,3.8,False,6,2023,10,Oct,4
ORD-10060,CUST-5460,Amit Pillai,54,Female,Indore,Madhya Pradesh,South,Silver,Furniture,Office Chair,1,21385.73,0.05,20316.44,2024-09-20,Debit Card,3.8,False,6,2024,9,Sep,3
ORD-12832,CUST-5227,Sanjay Tiwari,24,Female,Nashik,Maharashtra,West,Silver,Books,Business Guide,1,1182.33,0.1,1064.1,2024-10-15,UPI,3.4,False,2,2024,10,Oct,4
ORD-10671,CUST-5212,Arjun Reddy,44,Male,Chennai,Tamil Nadu,South,Bronze,Groceries,Ghee 500ml,1,426.5,0.0,426.5,2024-10-15,Debit Card,4.4,False,6,2024,10,Oct,4
ORD-10092,CUST-5523,Kunal Joshi,35,Male,Chennai,Tamil Nadu,South,Bronze,Groceries,Cooking Oil,3,457.63,0.0,1372.89,2023-11-14,UPI,3.8,False,3,2023,11,Nov,4
ORD-10666,CUST-5121,Riya Patel,25,Female,Chennai,Tamil Nadu,South,Silver,Sports,Running Shoes,3,5463.99,0.0,16391.97,2024-12-29,Debit Card,4.1,False,7,2024,12,Dec,4
ORD-11887,CUST-5652,Vikram Nair,32,Female,Coimbatore,Tamil Nadu,South,Bronze,Books,History of India,1,467.38,0.05,444.01,2023-12-27,Cash,4.6,False,4,2023,12,Dec,4
ORD-10280,CUST-5707,Suresh Verma,52,Male,Bengaluru,Karnataka,South,Bronze,Groceries,Rice (5kg),2,524.78,0.0,1049.56,2024-02-12,Cash,3.8,False,6,2024,2,Feb,1
ORD-11719,CUST-5543,Aarav Verma,49,Female,Raipur,Chhattisgarh,Central,Gold,Sports,Cycling Gloves,1,5169.09,0.1,4652.18,2023-05-20,Cash,5.0,False,7,2023,5,May,2
ORD-10359,CUST-5604,Sanjay Kapoor,39,Female,Kochi,Kerala,South,Silver,Furniture,Office Chair,1,41896.25,0.25,31422.19,2023-07-03,Cash,4.6,False,6,2023,7,Jul,3
ORD-10899,CUST-5733,Suresh Pillai,18,Male,Bhopal,Madhya Pradesh,Central,Silver,Sports,Dumbbells,2,7422.74,0.1,13360.93,2023-04-16,UPI,3.5,False,7,2023,4,Apr,2
ORD-11935,CUST-5570,Suresh Das,35,Female,Pune,Maharashtra,West,Gold,Books,Self Help,1,195.21,0.05,185.45,2023-09-13,Cash,3.7,False,4,2023,9,Sep,3
ORD-11994,CUST-5554,Rohan Kapoor,38,Female,Patna,Bihar,East,Gold,Groceries,Atta (10kg),1,126.32,0.1,113.69,2024-02-03,Debit Card,4.3,False,5,2024,2,Feb,1
ORD-12384,CUST-5361,Geeta Nair,50,Male,Bhopal,Madhya Pradesh,Central,Gold,Furniture,Sofa,2,9005.92,0.0,18011.84,2024-04-18,Net Banking,3.8,False,5,2024,4,Apr,2
ORD-10760,CUST-5122,Kavya Verma,49,Female,Delhi,Delhi,North,Bronze,Books,Clean Code,1,1286.34,0.0,1286.34,2024-01-12,Net Banking,3.4,False,3,2024,1,Jan,1
ORD-12158,CUST-5379,Suresh Shah,26,Male,Surat,Gujarat,West,Gold,Electronics,Smartphone,1,72446.01750000002,0.25,54334.51,2023-03-18,UPI,3.2,False,3,2023,3,Mar,1
ORD-12703,CUST-5100,Manish Kapoor,20,Male,Coimbatore,Tamil Nadu,South,Bronze,Clothing,Sneakers,3,3254.59,0.1,8787.39,2024-01-02,Debit Card,2.9,False,3,2024,1,Jan,1
ORD-10042,CUST-5567,Vinod Malhotra,24,Female,Amritsar,Punjab,North,Gold,Electronics,Laptop,5,50503.37,0.15,214639.32,2023-04-02,Cash,2.8,False,6,2023,4,Apr,2
ORD-12173,CUST-5609,Swati Tiwari,49,Female,Chandigarh,Punjab,North,Silver,Books,Python Crash Course,5,920.21,0.0,4601.05,2024-08-01,Credit Card,4.6,False,4,2024,8,Aug,3
ORD-10204,CUST-5779,Ananya Rao,41,Female,Ranchi,Jharkhand,East,Bronze,Sports,Badminton Racket,2,2597.76,0.0,5195.52,2024-12-28,Net Banking,3.1,False,8,2024,12,Dec,4
ORD-11473,CUST-5102,Swati Tiwari,31,Female,Mumbai,Maharashtra,West,Silver,Books,Self Help,2,1494.71,0.1,2690.48,2024-07-19,UPI,2.3,False,2,2024,7,Jul,3
ORD-12100,CUST-5229,Vikram Patel,41,Female,Patna,Bihar,East,Bronze,Books,History of India,2,1265.03,0.15,2150.55,2024-03-21,Credit Card,4.6,False,6,2024,3,Mar,1
ORD-10068,CUST-5779,Ananya Rao,41,Female,Hyderabad,Telangana,South,Bronze,Clothing,Jeans,1,763.08,0.0,763.08,2024-08-01,Debit Card,3.3,True,5,2024,8,Aug,3
ORD-11875,CUST-5278,Lakshmi Shah,35,Female,Surat,Gujarat,West,Bronze,Books,Python Crash Course,1,1039.83,0.0,1039.83,2024-06-28,Debit Card,2.6,False,2,2024,6,Jun,2
ORD-12451,CUST-5296,Suresh Rao,43,Female,Kochi,Kerala,South,Gold,Books,Machine Learning A-Z,2,797.38,0.0,1594.76,2023-09-13,Net Banking,2.6,False,4,2023,9,Sep,3
ORD-12231,CUST-5769,Pooja Nair,53,Male,Coimbatore,Tamil Nadu,South,Silver,Books,Data Science 101,1,717.78,0.25,538.34,2024-02-01,Cash,3.8,False,4,2024,2,Feb,1
ORD-10137,CUST-5098,Kavya Bose,35,Male,Jaipur,Rajasthan,North,Bronze,Books,Self Help,1,862.28,0.05,819.17,2023-11-01,UPI,3.9,False,3,2023,11,Nov,4
ORD-10796,CUST-5632,Riya Iyer,33,Male,Coimbatore,Tamil Nadu,South,Gold,Furniture,Study Table,3,28947.28,0.05,82499.75,2024-03-15,Cash,3.4,False,5,2024,3,Mar,1
ORD-12180,CUST-5092,Harish Sharma,27,Female,Coimbatore,Tamil Nadu,South,Gold,Electronics,Tablet,1,48208.0,0.1,43387.2,2023-10-03,Cash,3.2,True,7,2023,10,Oct,4
ORD-12128,CUST-5218,Amit Gupta,30,Male,Pune,Maharashtra,West,Silver,Books,Self Help,1,633.97,0.0,633.97,2023-07-18,Credit Card,3.8,False,5,2023,7,Jul,3
ORD-10758,CUST-5250,Kavya Joshi,22,Male,Delhi,Delhi,North,Bronze,Sports,Running Shoes,1,7978.32,0.2,6382.66,2023-06-02,UPI,4.0,False,5,2023,6,Jun,2
ORD-10541,CUST-5453,Kavya Iyer,40,Male,Mumbai,Maharashtra,West,Bronze,Books,Python Crash Course,1,1160.23,0.05,1102.22,2024-07-01,UPI,3.8,False,4,2024,7,Jul,3
ORD-11019,CUST-5191,Lakshmi Bose,43,Female,Ahmedabad,Gujarat,West,Bronze,Groceries,Atta (10kg),2,199.78,0.25,299.67,2023-06-05,Credit Card,4.4,False,3,2023,6,Jun,2
ORD-12360,CUST-5070,Tarun Das,38,Female,Jabalpur,Madhya Pradesh,Central,Silver,Clothing,Sneakers,2,4404.14,0.1,7927.45,2023-11-06,Cash,3.8,False,3,2023,11,Nov,4
ORD-10165,CUST-5227,Sanjay Tiwari,24,Female,Bhubaneswar,Odisha,East,Bronze,Books,Machine Learning A-Z,1,403.44,0.05,383.27,2024-11-01,Cash,4.1,False,7,2024,11,Nov,4
ORD-10248,CUST-5235,Pooja Tiwari,41,Female,Surat,Gujarat,West,Silver,Books,Machine Learning A-Z,3,500.27,0.0,1500.81,2024-04-09,Credit Card,3.7,False,3,2024,4,Apr,2
ORD-11331,CUST-5396,Swati Pillai,18,Female,Bengaluru,Punjab,North,Bronze,Clothing,Jacket,1,3095.58,0.0,3095.58,2023-04-26,Net Banking,4.6,False,4,2023,4,Apr,2
ORD-12017,CUST-5606,Suresh Tiwari,27,Female,Chandigarh,Punjab,North,Silver,Sports,Yoga Mat,3,7345.65,0.0,22036.95,2024-06-14,UPI,4.2,False,6,2024,6,Jun,2
ORD-10446,CUST-5283,Amit Iyer,22,Male,Chandigarh,Punjab,North,Bronze,Sports,Dumbbells,1,2393.4,0.05,2273.73,2024-04-20,Debit Card,3.4,False,6,2024,4,Apr,2
ORD-11358,CUST-5317,Geeta Singh,31,Male,Indore,Madhya Pradesh,Central,Bronze,Sports,Jump Rope,1,720.42,0.15,612.36,2023-02-05,UPI,4.6,False,4,2023,2,Feb,1
ORD-12145,CUST-5498,Lakshmi Chatterjee,26,Female,Patna,Bihar,East,Silver,Furniture,Office Chair,4,7048.32,0.0,28193.28,2023-08-10,Net Banking,4.6,False,6,2023,8,Aug,3
ORD-11329,CUST-5163,Vikram Joshi,26,Female,Coimbatore,Tamil Nadu,South,Gold,Groceries,Pulses (1kg),2,440.66,0.2,705.06,2024-06-07,UPI,2.5,False,5,2024,6,Jun,2
ORD-12996,CUST-5104,Vikram Kapoor,33,Female,Jabalpur,Madhya Pradesh,Central,Gold,Groceries,Atta (10kg),1,581.42,0.0,581.42,2023-04-05,Cash,3.4,False,6,2023,4,Apr,2
ORD-12150,CUST-5708,Vikram Nair,18,Female,Hyderabad,Telangana,South,Silver,Clothing,Kurti,2,2471.42,0.2,3954.27,2024-05-02,UPI,4.5,False,6,2024,5,May,2
